date,return_1d,return_5d,return_10d,return_20d,return_60d,price_to_ma20,price_to_ma50,ma20_to_ma50,vol_20d,vol_ratio,hl_range,rsi_14,stoch_k,macd_hist,volume_ratio,dxy_return_lag1,vix_level,vix_return_lag1,oil_return_lag1,gold_return_lag1,regime,target
2017-06-12,-0.000978763178264619,-0.0027523304221006573,0.005644254927903547,0.016249603436966686,0.02056735478508054,1.0075742116989779,1.017759849181915,1.0101090692523405,0.08479100624407183,0.3565963911832928,0.004284990293726694,61.93552681659652,67.87072509484236,0.6977584450107397,1.1188258522297625,0.003611210077728133,11.460000038146973,0.053149603342816265,0.0041630684475719715,-0.006111453835081271,low_vol,1
2017-06-13,0.004511505177332342,0.004538214720692602,0.011360384691360914,0.01598459496584803,0.02639317475741465,1.0113223229831767,1.0216869302125982,1.0102485696141346,0.08463175332992831,0.4970319917322662,0.004183809916169735,66.38976723243059,87.86588206696781,0.7725187383630026,0.9123854070212909,-0.0013364578791443815,10.420000076293945,0.0710280600401274,0.005454941959670556,-0.0018920176697378999,low_vol,0
2017-06-14,-0.0009958307964025304,0.0019741266967396864,0.010824522696810446,0.01567566118458885,0.027407237494860515,1.0095360052124496,1.0199941059316808,1.0103593142445975,0.08471077168719765,0.5201672989240163,0.006320926282731741,64.58512940598317,80.56781069157165,0.5031135272565486,0.9885428268601395,-0.0016470664373083865,10.640000343322754,-0.09075043266938687,0.008246467845447913,-0.000236890264272982,low_vol,0
2017-06-15,-0.0022395981461527104,-0.0005326761779032019,0.0010138119393543477,0.0316142774528696,0.0375756122893347,1.0057043748742314,1.0170943990434136,1.0113254197294375,0.048577947565135456,0.6251779759529145,0.006339229472478952,60.59952094821946,67.75396779923223,-0.16238579615276016,0.9471200792192561,-0.00041246560262653276,10.899999618530273,0.02111326923397261,-0.03723632320979764,0.005530099328468596,low_vol,1
2017-06-16,0.0002836393681004967,0.0005809524246129794,-0.002410280003037446,0.028211098537690882,0.03596936522143501,1.004589284457708,1.01670099926866,1.0120563846323427,0.048120883626999233,0.6186612431933469,0.004220874152207937,60.92764573234286,69.37317366641838,-0.6484201509553706,1.468280394016196,0.0050546508296789305,10.380000114440918,0.024436021317488565,-0.006036227599526933,-0.016184865545233573,low_vol,1
2017-06-19,0.008347228657875183,0.009906944260752781,0.007154613838652124,0.02979082725309956,0.0453768635406383,1.0114770464506129,1.024366064319449,1.0127427685225927,0.05071038113538443,1.0085685674664622,0.004903291469357488,69.08858385215639,99.28308269580349,0.25709730718393864,0.9135069877498844,-0.0027711858998328287,10.369999885559082,-0.04770637819154999,0.006297854245614021,0.001437509102631962,low_vol,0
2017-06-20,-0.0066966373620162,-0.001301198278595761,0.0032370164420968406,0.017934058741337577,0.03952422202753625,1.0038135931358771,1.0168143422380223,1.0129513578925855,0.056466161650862545,1.2358352974687545,0.005769241365147026,58.45247707552252,58.31671586246189,-0.35790256082535876,0.952459797622816,0.0038081011037651713,10.859999656677246,-0.0009634131764529874,-0.012069756264386666,-0.007815030963417069,low_vol,0
2017-06-21,-0.0005826443900691647,-0.0008880118722623953,0.0010861148244772911,0.01551354235861424,0.039961165090448225,1.00246090931013,1.0155570733093153,1.0130640146439203,0.05658462286700628,1.2340911363989966,0.0047174998163139106,57.626792405612456,52.23004995516844,-0.9349744327743181,0.9962689634727123,0.002255728734304352,10.75,0.04725166601019182,-0.021945728596377,-0.002571894629043392,low_vol,0
2017-06-22,-0.00045578207221763645,0.0008958042016726786,0.0003631280237694767,0.012568633737423562,0.03225390866472999,1.0013835046917332,1.0144113563445096,1.0130098524608582,0.056367032583510876,1.2321603163832908,0.0034299025082152393,56.94948420208518,49.31791981555015,-1.4361200800126497,0.961344535956525,-0.0019437589913683384,10.479999542236328,-0.010128882150526874,-0.016192476760392815,0.0019339439275281034,low_vol,1
2017-06-23,0.0015609155178168965,0.0021730803513890784,0.0027540327760020578,0.009687600878141689,0.03272949943961678,1.0024676411150755,1.015204823516126,1.0127058289750706,0.0546844189485564,1.2401417846379992,0.004220069194035571,58.73732215493395,59.28653772255668,-1.5467778485912334,1.4260415378742763,-0.00020496764623634256,10.020000457763672,-0.025116321652434603,0.004937759350986504,0.0033777956324667624,low_vol,1
